time,speed,mode,collisionFlag,sessionId,front,frontLeft,left,frontRight,right,steer,throttle
25.0800,5.8028,Human,1,drive_session_005,1.0000,0.4533,0.3530,0.8732,0.6440,0.0000,1.0000
25.2000,7.1491,Human,1,drive_session_005,1.0000,0.4643,0.3391,0.8602,0.6554,0.0000,1.0000
25.3200,6.3990,Human,1,drive_session_005,1.0000,0.4731,0.3263,0.8497,0.6593,0.0000,1.0000
25.4400,6.3274,Human,1,drive_session_005,1.0000,0.4828,0.3161,0.8399,0.6520,0.0000,1.0000
25.5600,5.8176,Human,1,drive_session_005,1.0000,0.4895,0.3220,0.8320,0.6432,0.0000,1.0000
25.6800,7.1607,Human,1,drive_session_005,1.0000,0.5279,0.3286,0.8204,0.6395,0.0000,1.0000
25.8000,6.3108,Human,1,drive_session_005,1.0000,0.5821,0.3345,0.7940,0.6319,0.0000,1.0000
25.9200,6.2679,Human,1,drive_session_005,1.0000,0.6354,0.3393,0.7693,0.6248,0.0000,1.0000
26.0400,6.2261,Human,1,drive_session_005,1.0000,0.6957,0.3434,0.7420,0.6146,0.0000,1.0000
26.1600,6.1577,Human,1,drive_session_005,1.0000,0.5499,0.3212,0.8028,0.6309,-1.0000,1.0000
26.2800,6.1299,Human,1,drive_session_005,1.0000,0.5422,0.3235,0.8082,0.6371,0.0000,1.0000
26.4000,6.8256,Human,1,drive_session_005,1.0000,0.5760,0.3388,0.7841,0.6374,0.0000,1.0000
26.5200,6.3037,Human,1,drive_session_005,1.0000,0.6097,0.3551,0.7601,0.6269,0.0000,1.0000
26.6400,6.2628,Human,1,drive_session_005,1.0000,0.6371,0.3701,0.7420,0.6147,0.0000,1.0000
26.7600,6.2307,Human,1,drive_session_005,1.0000,0.6606,0.3825,0.7234,0.6022,0.0000,1.0000
26.8800,6.8826,Human,1,drive_session_005,1.0000,0.8153,0.3983,0.6968,0.5882,0.0000,1.0000
27.0000,6.3700,Human,1,drive_session_005,1.0000,0.7870,0.4139,0.6763,0.5762,0.0000,1.0000
27.1200,6.3137,Human,1,drive_session_005,1.0000,0.7601,0.4291,1.0000,0.5610,0.0000,1.0000
27.2400,6.2703,Human,1,drive_session_005,1.0000,0.7310,0.4421,1.0000,0.5461,0.0000,1.0000
27.3600,6.2314,Human,1,drive_session_005,1.0000,0.7327,0.4685,1.0000,0.5288,1.0000,1.0000
27.4800,6.0159,Human,1,drive_session_005,1.0000,0.9119,0.6753,1.0000,0.5036,1.0000,1.0000
27.6000,5.9080,Human,1,drive_session_005,1.0000,1.0000,0.6887,0.4056,0.4874,0.0000,1.0000
27.7200,5.9742,Human,1,drive_session_005,1.0000,1.0000,0.6800,1.0000,0.4520,0.0000,1.0000
27.8400,5.8649,Human,1,drive_session_005,1.0000,1.0000,0.6811,1.0000,0.4123,0.0000,1.0000
27.9600,6.4620,Human,1,drive_session_005,1.0000,0.9532,0.6819,1.0000,0.3394,0.0000,1.0000
28.0800,6.2433,Human,1,drive_session_005,0.9290,0.8869,0.6820,1.0000,0.3130,0.0000,1.0000
28.2000,7.1667,Human,1,drive_session_005,0.9047,0.8275,0.7270,1.0000,0.3639,1.0000,1.0000
28.3200,6.1608,Human,1,drive_session_005,0.9691,0.7578,0.9183,1.0000,0.3185,1.0000,1.0000
28.4400,6.1294,Human,1,drive_session_005,0.9162,0.7001,0.8763,1.0000,0.3857,0.0000,1.0000
28.5600,6.0309,Human,1,drive_session_005,0.9253,0.6622,0.7997,1.0000,0.3995,1.0000,1.0000
28.6800,6.0009,Human,1,drive_session_005,1.0000,0.6920,0.7021,1.0000,0.3582,1.0000,1.0000
28.8000,5.6506,Human,1,drive_session_005,1.0000,0.7150,0.6514,0.7963,0.3411,0.0000,1.0000
28.9200,5.6938,Human,1,drive_session_005,1.0000,0.6800,0.6192,0.8150,0.3648,1.0000,1.0000
29.0400,5.1188,Human,1,drive_session_005,1.0000,0.7894,0.6399,0.5265,0.3357,0.0000,1.0000
29.1600,5.9101,Human,1,drive_session_005,1.0000,0.7453,0.6105,0.5858,0.3528,0.0000,1.0000
29.2800,5.9080,Human,1,drive_session_005,1.0000,0.7141,0.5845,0.6080,0.3737,0.0000,1.0000
29.4000,5.9632,Human,1,drive_session_005,1.0000,0.6890,0.5668,0.6159,0.3927,0.0000,1.0000
29.5200,5.9416,Human,1,drive_session_005,1.0000,0.6615,0.5487,0.6299,0.4124,0.0000,1.0000
29.6400,6.2717,Human,1,drive_session_005,1.0000,0.6430,0.5328,0.6389,0.4297,0.0000,1.0000
29.7600,6.2197,Human,1,drive_session_005,1.0000,0.6295,0.5196,0.6415,0.4429,0.0000,1.0000
29.8800,6.1970,Human,1,drive_session_005,1.0000,0.6064,0.5040,0.6446,0.4555,0.0000,1.0000
30.0000,6.1791,Human,1,drive_session_005,1.0000,0.5951,0.4902,0.6445,0.4549,0.0000,1.0000
30.1200,5.9443,Human,1,drive_session_005,1.0000,0.6947,0.4791,0.6462,0.4520,0.0000,1.0000
30.2400,6.4800,Human,1,drive_session_005,1.0000,0.6911,0.4615,0.6498,0.4508,0.0000,1.0000
30.3600,6.0953,Human,1,drive_session_005,1.0000,0.5295,0.4301,0.9202,0.5159,0.0000,1.0000
30.4800,6.1112,Human,1,drive_session_005,1.0000,0.5241,0.4124,0.9015,0.5202,0.0000,1.0000
30.6000,6.5060,Human,1,drive_session_005,1.0000,0.5103,0.3920,0.8884,0.5289,0.0000,1.0000
30.7200,6.2812,Human,1,drive_session_005,1.0000,0.4969,0.3684,0.8798,0.5420,0.0000,1.0000
30.8400,6.2405,Human,1,drive_session_005,1.0000,0.4855,0.3574,0.8717,0.5576,0.0000,1.0000
30.9600,6.2133,Human,1,drive_session_005,1.0000,0.4943,0.3988,0.8650,0.5707,0.0000,1.0000
31.0800,5.5158,Human,1,drive_session_005,1.0000,0.5029,0.3851,0.8589,0.5857,0.0000,1.0000
31.2000,6.9244,Human,1,drive_session_005,1.0000,0.5131,0.3674,0.8531,0.5987,0.0000,1.0000
31.3200,6.2696,Human,1,drive_session_005,1.0000,0.4837,0.3460,0.8959,0.6299,0.0000,1.0000
31.4400,6.2359,Human,1,drive_session_005,1.0000,0.4886,0.3383,0.8881,0.6322,0.0000,1.0000
31.5600,5.6571,Human,1,drive_session_005,1.0000,0.4931,0.3413,0.8812,0.6302,0.0000,1.0000
31.6800,7.0350,Human,1,drive_session_005,1.0000,0.4960,0.3435,0.8718,0.6304,0.0000,1.0000
31.8000,6.3353,Human,1,drive_session_005,1.0000,0.5008,0.3470,0.8433,0.6294,0.0000,1.0000
31.9200,6.2871,Human,1,drive_session_005,1.0000,0.5146,0.3481,0.8176,0.6287,-1.0000,1.0000
32.0400,6.1427,Human,1,drive_session_005,1.0000,0.3675,0.3088,0.9735,0.6894,0.0000,1.0000
32.1600,6.1474,Human,1,drive_session_005,1.0000,0.3643,0.3048,0.9483,0.6950,0.0000,1.0000
32.2800,6.4174,Human,1,drive_session_005,1.0000,0.3816,0.2970,0.9305,0.7003,0.0000,1.0000
32.4000,6.2166,Human,1,drive_session_005,1.0000,0.3983,0.2861,0.9153,0.7090,0.0000,1.0000
32.5200,6.1898,Human,1,drive_session_005,1.0000,0.4113,0.2752,0.9028,0.6991,0.0000,1.0000
32.6400,6.1736,Human,1,drive_session_005,1.0000,0.4203,0.2754,0.8936,0.6914,0.0000,1.0000
32.7600,6.5563,Human,1,drive_session_005,1.0000,0.4284,0.2828,0.8812,0.6870,0.0000,1.0000
32.8800,6.3842,Human,1,drive_session_005,1.0000,0.4631,0.2895,0.8535,0.6785,0.0000,1.0000
33.0000,6.3172,Human,1,drive_session_005,1.0000,0.4609,0.2858,0.8567,0.6777,-1.0000,1.0000
33.1200,6.2140,Human,1,drive_session_005,1.0000,0.3703,0.2627,0.9350,0.6955,0.0000,1.0000
33.2400,6.1979,Human,1,drive_session_005,1.0000,0.4003,0.2614,0.9094,0.6939,0.0000,1.0000
33.3600,6.1819,Human,1,drive_session_005,1.0000,0.4276,0.2580,0.8856,0.6951,0.0000,1.0000
33.4800,6.4267,Human,1,drive_session_005,1.0000,0.4558,0.2728,0.8677,0.6986,0.0000,1.0000
33.6000,6.3686,Human,1,drive_session_005,1.0000,0.4855,0.2857,0.8465,0.6979,0.0000,1.0000
33.7200,6.3009,Human,1,drive_session_005,1.0000,0.5128,0.2983,0.8278,0.6836,0.0000,1.0000
33.8400,6.6837,Human,1,drive_session_005,1.0000,0.5366,0.3094,0.8122,0.6735,0.0000,1.0000
33.9600,6.4688,Human,1,drive_session_005,1.0000,0.5587,0.3246,0.7964,0.6618,0.0000,1.0000
34.0800,6.7408,Human,1,drive_session_005,1.0000,0.5841,0.3411,0.7706,0.6489,0.0000,1.0000
34.2000,6.5743,Human,1,drive_session_005,1.0000,0.5783,0.3546,0.7610,0.6336,0.0000,1.0000
34.3200,6.4743,Human,1,drive_session_005,1.0000,0.5685,0.3692,0.7529,0.6190,0.0000,1.0000
34.4400,6.3960,Human,1,drive_session_005,1.0000,0.5772,0.3834,0.7516,0.6059,0.0000,1.0000
34.5600,6.3347,Human,1,drive_session_005,1.0000,0.5842,0.3962,0.7528,0.5909,0.0000,1.0000
34.6800,6.2868,Human,1,drive_session_005,1.0000,0.5896,0.4089,0.7485,0.5773,0.0000,1.0000
34.8000,6.2492,Human,1,drive_session_005,1.0000,0.5911,0.4217,0.7426,0.5650,0.0000,1.0000
34.9200,6.2199,Human,1,drive_session_005,1.0000,0.5975,0.4033,0.7391,0.5439,0.0000,1.0000
35.0400,6.4269,Human,1,drive_session_005,1.0000,0.6014,0.4099,0.7377,0.5373,0.0000,1.0000
35.1600,6.3980,Human,1,drive_session_005,1.0000,0.6038,0.4149,0.7312,0.5323,0.0000,1.0000
35.2800,6.2727,Human,1,drive_session_005,1.0000,0.5065,0.3894,0.8669,0.5636,-1.0000,1.0000
35.4000,5.5448,Human,1,drive_session_005,1.0000,0.4487,0.3790,0.9471,0.5880,0.0000,1.0000
35.5200,6.9472,Human,1,drive_session_005,1.0000,0.4432,0.3661,0.9275,0.5938,0.0000,1.0000
35.6400,6.2982,Human,1,drive_session_005,1.0000,0.4351,0.3596,0.9139,0.6038,0.0000,1.0000
35.7600,6.2588,Human,1,drive_session_005,1.0000,0.4369,0.3512,0.9011,0.6121,0.0000,1.0000
35.8800,6.2277,Human,1,drive_session_005,1.0000,0.4528,0.3401,0.8898,0.6219,0.0000,1.0000
36.0000,6.7544,Human,1,drive_session_005,1.0000,0.4694,0.3269,0.8792,0.6335,0.0000,1.0000
36.1200,6.3170,Human,1,drive_session_005,1.0000,0.4828,0.3157,0.8688,0.6433,0.0000,1.0000
36.2400,6.2704,Human,1,drive_session_005,1.0000,0.4967,0.3133,0.8600,0.6548,0.0000,1.0000
36.3600,6.2364,Human,1,drive_session_005,1.0000,0.5092,0.3220,0.8468,0.6538,0.0000,1.0000
36.4800,6.9121,Human,1,drive_session_005,1.0000,0.5220,0.3301,0.8374,0.6463,0.0000,1.0000
36.6000,6.3768,Human,1,drive_session_005,1.0000,0.5373,0.3400,0.8237,0.6404,0.0000,1.0000
36.7200,6.3192,Human,1,drive_session_005,1.0000,0.5912,0.3473,0.7952,0.6335,0.0000,1.0000
36.8400,6.2746,Human,1,drive_session_005,1.0000,0.6592,0.3557,0.7627,0.6266,-1.0000,1.0000
36.9600,6.0866,Human,1,drive_session_005,1.0000,0.3857,0.3093,0.9192,0.6823,0.0000,1.0000
37.0800,6.3238,Human,1,drive_session_005,1.0000,0.4198,0.3103,0.8885,0.6791,0.0000,1.0000
37.2000,6.3332,Human,1,drive_session_005,1.0000,0.4485,0.3067,0.8628,0.6803,0.0000,1.0000
37.3200,6.2858,Human,1,drive_session_005,1.0000,0.4697,0.3018,0.8435,0.6802,0.0000,1.0000
37.4400,6.2496,Human,1,drive_session_005,1.0000,0.4867,0.3055,0.7617,0.6651,0.0000,1.0000
37.5600,6.4302,Human,1,drive_session_005,1.0000,0.5146,0.3168,0.7434,0.6534,0.0000,1.0000
37.6800,6.4213,Human,1,drive_session_005,1.0000,0.5838,0.3276,0.7125,0.6450,0.0000,1.0000
37.8000,6.3516,Human,1,drive_session_005,1.0000,0.6474,0.3364,0.6842,0.6334,0.0000,1.0000
37.9200,6.3000,Human,1,drive_session_005,1.0000,0.7247,0.3462,0.6618,0.6223,0.0000,1.0000
38.0400,6.2596,Human,1,drive_session_005,1.0000,0.7838,0.3538,0.6414,0.6085,0.0000,1.0000
38.1600,6.0566,Human,1,drive_session_005,1.0000,0.8258,0.3732,0.6214,0.5968,0.0000,1.0000
38.2800,6.7264,Human,1,drive_session_005,1.0000,0.9494,0.4032,0.5947,0.5330,0.0000,1.0000
38.4000,6.1703,Human,1,drive_session_005,1.0000,0.6547,0.3758,0.6904,0.5288,0.0000,1.0000
38.5200,6.1659,Human,1,drive_session_005,1.0000,0.6979,0.3974,0.6696,0.5201,0.0000,1.0000
38.6400,5.5084,Human,1,drive_session_005,1.0000,0.7592,0.4169,0.6539,0.5066,0.0000,1.0000
38.7600,6.9186,Human,1,drive_session_005,1.0000,0.7947,0.4364,0.6365,0.4970,0.0000,1.0000
38.8800,6.0751,Human,1,drive_session_005,1.0000,0.9298,0.4567,0.6219,0.4857,0.0000,1.0000
39.0000,6.4779,Human,1,drive_session_005,1.0000,1.0000,0.4747,0.6001,0.4760,0.0000,1.0000
39.1200,5.8854,Human,1,drive_session_005,1.0000,1.0000,0.4846,0.5804,0.4693,0.0000,1.0000
39.2400,7.0074,Human,1,drive_session_005,1.0000,1.0000,0.4970,0.5546,0.4583,0.0000,1.0000
39.3600,6.1729,Human,1,drive_session_005,1.0000,0.7672,0.4580,0.6503,0.4940,-1.0000,1.0000
39.4800,6.1375,Human,1,drive_session_005,1.0000,0.7466,0.4640,0.6562,0.4961,0.0000,1.0000
39.6000,6.1408,Human,1,drive_session_005,1.0000,0.7764,0.4816,0.6355,0.4907,0.0000,1.0000
39.7200,6.4862,Human,1,drive_session_005,1.0000,0.8530,0.4854,0.6189,0.4824,0.0000,1.0000
39.8400,6.2774,Human,1,drive_session_005,1.0000,0.9079,0.4863,0.6039,0.4701,0.0000,1.0000
39.9600,6.2354,Human,1,drive_session_005,1.0000,0.9313,0.5213,0.5865,0.4609,0.0000,1.0000
40.0800,6.1996,Human,1,drive_session_005,1.0000,0.9317,0.5207,0.6033,0.4592,-1.0000,1.0000
40.2000,6.0325,Human,1,drive_session_005,1.0000,0.6599,0.4854,0.7123,0.5021,0.0000,1.0000
40.3200,6.0658,Human,1,drive_session_005,1.0000,0.6841,0.4878,0.6842,0.5018,0.0000,1.0000
40.4400,6.2144,Human,1,drive_session_005,1.0000,0.6605,0.4851,0.6601,0.5022,0.0000,1.0000
40.5600,6.3225,Human,1,drive_session_005,1.0000,0.7236,0.4809,0.6393,0.5056,0.0000,1.0000
40.6800,6.2658,Human,1,drive_session_005,1.0000,0.7918,0.4740,0.6205,0.5044,0.0000,1.0000
40.8000,6.2333,Human,1,drive_session_005,1.0000,0.8434,0.4828,0.6005,0.4895,0.0000,1.0000
40.9200,6.2996,Human,1,drive_session_005,1.0000,0.9008,0.4949,0.5848,0.4770,0.0000,1.0000
41.0400,6.4365,Human,1,drive_session_005,1.0000,0.9537,0.5062,0.5675,0.4681,0.0000,1.0000
41.1600,6.3466,Human,1,drive_session_005,1.0000,1.0000,0.4778,0.5526,0.4554,0.0000,1.0000
41.2800,6.1786,Human,1,drive_session_005,1.0000,0.6935,0.4374,0.6597,0.4816,-1.0000,1.0000
41.4000,6.0995,Human,1,drive_session_005,1.0000,0.6304,0.4318,0.7080,0.4971,0.0000,1.0000
41.5200,6.1014,Human,1,drive_session_005,1.0000,0.6449,0.4473,0.6945,0.4977,0.0000,1.0000
41.6400,6.0803,Human,1,drive_session_005,1.0000,0.6582,0.4570,0.6756,0.4900,0.0000,1.0000
41.7600,5.9196,Human,1,drive_session_005,1.0000,0.6684,0.4649,0.6617,0.4830,0.0000,1.0000
41.8800,6.3552,Human,1,drive_session_005,1.0000,0.7087,0.4639,0.6454,0.4846,0.0000,1.0000
42.0000,6.1803,Human,1,drive_session_005,1.0000,0.7586,0.4681,0.6324,0.4801,0.0000,1.0000
42.1200,5.9094,Human,1,drive_session_005,1.0000,0.7771,0.4723,0.6218,0.4762,0.0000,1.0000
42.2400,5.5700,Human,1,drive_session_005,1.0000,0.7897,0.4745,0.6104,0.4740,0.0000,1.0000
42.3600,6.7631,Human,1,drive_session_005,1.0000,0.7504,0.4657,0.6346,0.4803,-1.0000,1.0000
42.4800,5.8677,Human,1,drive_session_005,1.0000,0.5351,0.4294,0.8448,0.5333,0.0000,1.0000
42.6000,6.1097,Human,1,drive_session_005,1.0000,0.5403,0.4199,0.8264,0.5349,0.0000,1.0000
42.7200,6.0974,Human,1,drive_session_005,1.0000,0.5331,0.4092,0.8166,0.5402,0.0000,1.0000
42.8400,6.1040,Human,1,drive_session_005,1.0000,0.5764,0.4042,0.8104,0.5499,0.0000,1.0000
42.9600,5.8957,Human,1,drive_session_005,1.0000,0.5807,0.4079,0.8027,0.5604,0.0000,1.0000
43.0800,6.6949,Human,1,drive_session_005,1.0000,0.5862,0.4104,0.7960,0.5636,0.0000,1.0000
43.2000,6.2790,Human,1,drive_session_005,1.0000,0.5899,0.4035,0.7762,0.5629,0.0000,1.0000
43.3200,6.2432,Human,1,drive_session_005,1.0000,0.6338,0.3897,0.7494,0.5628,0.0000,1.0000
43.4400,6.2152,Human,1,drive_session_005,1.0000,0.6755,0.4153,0.7254,0.5628,0.0000,1.0000
43.5600,6.1932,Human,1,drive_session_005,1.0000,0.7144,0.4157,0.7057,0.5632,0.0000,1.0000
43.6800,6.5621,Human,1,drive_session_005,1.0000,0.7524,0.4165,0.6799,0.5638,0.0000,1.0000
43.8000,6.3170,Human,1,drive_session_005,1.0000,0.8521,0.4187,0.6542,0.5610,0.0000,1.0000
43.9200,6.2598,Human,1,drive_session_005,1.0000,0.7974,0.4300,0.6296,0.5581,0.0000,1.0000
44.0400,6.2282,Human,1,drive_session_005,1.0000,1.0000,0.4513,0.6040,0.5528,0.0000,1.0000
44.1600,6.6820,Human,1,drive_session_005,1.0000,1.0000,0.4723,0.5589,0.5287,0.0000,1.0000
44.2800,6.3740,Human,1,drive_session_005,1.0000,1.0000,0.4945,0.5494,0.5041,0.0000,1.0000
44.4000,6.1991,Human,1,drive_session_005,1.0000,1.0000,0.4537,0.6640,0.5109,-1.0000,1.0000
44.5200,6.1581,Human,1,drive_session_005,1.0000,1.0000,0.4572,0.6561,0.5027,0.0000,1.0000
44.6400,6.1565,Human,1,drive_session_005,1.0000,1.0000,0.4654,0.6267,0.4797,0.0000,1.0000
44.7600,6.1504,Human,1,drive_session_005,1.0000,1.0000,0.4712,0.5978,0.4804,-1.0000,1.0000
44.8800,5.9391,Human,1,drive_session_005,1.0000,1.0000,0.4330,0.7639,0.5419,-1.0000,1.0000
45.0000,6.1399,Human,1,drive_session_005,1.0000,1.0000,0.4194,0.8338,0.5551,0.0000,1.0000
45.1200,6.2589,Human,1,drive_session_005,1.0000,0.9627,0.4073,0.8829,0.5865,-1.0000,1.0000
45.2400,5.7066,Human,1,drive_session_005,1.0000,0.4405,0.3864,0.8602,0.6711,0.0000,1.0000
45.3600,5.8020,Human,1,drive_session_005,1.0000,0.5910,0.3712,0.7982,0.6814,0.0000,1.0000
45.4800,7.1484,Human,1,drive_session_005,1.0000,0.7074,0.2705,0.7531,0.7001,0.0000,1.0000
45.6000,6.3799,Human,1,drive_session_005,1.0000,0.8247,0.3139,0.7137,0.7232,-1.0000,1.0000
45.7200,6.4404,Human,1,drive_session_005,1.0000,0.5835,0.2992,0.7753,0.7439,0.0000,1.0000
45.8400,6.3614,Human,1,drive_session_005,1.0000,0.6371,0.3296,0.7419,0.6929,0.0000,1.0000
45.9600,6.3126,Human,1,drive_session_005,1.0000,0.6792,0.3604,0.7124,0.6454,0.0000,1.0000
46.0800,6.7965,Human,1,drive_session_005,1.0000,0.6860,0.3868,0.7008,0.6027,0.0000,1.0000
46.2000,6.4373,Human,1,drive_session_005,1.0000,0.6904,0.4117,0.6970,0.5796,0.0000,1.0000
46.3200,6.3663,Human,1,drive_session_005,1.0000,0.6884,0.4345,0.6972,0.5602,0.0000,1.0000
46.4400,6.9814,Human,1,drive_session_005,1.0000,0.6856,0.4521,0.6988,0.5413,0.0000,1.0000
46.5600,6.4552,Human,1,drive_session_005,1.0000,0.6822,0.4733,0.7001,0.5213,0.0000,1.0000
46.6800,6.3810,Human,1,drive_session_005,1.0000,0.6790,0.4924,0.7032,0.5017,0.0000,1.0000
46.8000,5.7241,Human,1,drive_session_005,1.0000,0.6754,0.4930,0.7034,0.4876,0.0000,1.0000
46.9200,7.0638,Human,1,drive_session_005,1.0000,0.6021,0.4751,0.8291,0.5092,-1.0000,1.0000
47.0400,6.3025,Human,1,drive_session_005,1.0000,0.5147,0.4531,1.0000,0.5528,0.0000,1.0000
47.1600,6.2694,Human,1,drive_session_005,1.0000,0.5027,0.4456,1.0000,0.5619,0.0000,1.0000
47.2800,6.4256,Human,1,drive_session_005,1.0000,0.4876,0.4330,1.0000,0.5735,0.0000,1.0000
47.4000,6.4297,Human,1,drive_session_005,1.0000,0.4901,0.4196,1.0000,0.5748,1.0000,1.0000
