time,speed,mode,collisionFlag,sessionId,front,frontLeft,left,frontRight,right,steer,throttle
14.8000,6.0872,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
14.9200,6.0930,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
15.0400,6.0976,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
15.1600,6.1011,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
15.2800,6.1039,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
15.4000,6.1061,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
15.5200,6.1078,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
15.6400,6.1092,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
15.7600,6.1102,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
15.8800,6.1110,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
16.0000,6.1117,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
16.1200,6.1122,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
16.2400,6.1126,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
16.3600,6.1129,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
16.4800,6.1131,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
16.6000,6.1133,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
16.7200,6.1135,Human,1,drive_session_009,1.0000,0.7597,0.5372,0.5739,0.4058,0.0000,1.0000
16.8400,6.1136,Human,1,drive_session_009,1.0000,1.0000,0.5372,0.5739,0.4058,0.0000,1.0000
16.9600,6.1137,Human,1,drive_session_009,1.0000,1.0000,0.5372,0.5739,0.4058,0.0000,1.0000
17.0800,6.1137,Human,1,drive_session_009,1.0000,1.0000,0.5372,0.5739,0.4058,0.0000,1.0000
17.2000,6.0409,Human,1,drive_session_009,1.0000,1.0000,0.5078,0.7635,0.4486,-1.0000,1.0000
17.3200,5.9576,Human,1,drive_session_009,1.0000,0.5331,0.4908,1.0000,0.4943,0.0000,1.0000
17.4400,6.0044,Human,1,drive_session_009,1.0000,1.0000,0.4790,1.0000,0.5060,0.0000,1.0000
17.5600,6.0331,Human,1,drive_session_009,1.0000,1.0000,0.4643,1.0000,0.5207,0.0000,1.0000
17.6800,6.0526,Human,1,drive_session_009,1.0000,1.0000,0.4464,1.0000,0.5386,0.0000,1.0000
17.8000,6.3512,Human,1,drive_session_009,0.9960,1.0000,0.4274,1.0000,0.5576,0.0000,1.0000
17.9200,6.1434,Human,1,drive_session_009,1.0000,1.0000,0.3925,0.9031,0.6836,-1.0000,1.0000
18.0400,5.5829,Human,1,drive_session_009,1.0000,1.0000,0.3752,0.8481,0.9184,-1.0000,1.0000
18.1600,5.8924,Human,1,drive_session_009,1.0000,1.0000,0.3339,0.8017,1.0000,0.0000,1.0000
18.2800,6.4995,Human,1,drive_session_009,0.9810,1.0000,0.3300,0.7384,0.9595,0.0000,1.0000
18.4000,6.2976,Human,1,drive_session_009,0.9344,1.0000,0.3828,0.6932,0.8593,-1.0000,1.0000
18.5200,6.5672,Human,1,drive_session_009,1.0000,1.0000,0.3355,0.7129,0.7360,-1.0000,1.0000
18.6400,5.8491,Human,1,drive_session_009,1.0000,1.0000,0.3164,0.7289,0.6901,0.0000,1.0000
18.7600,6.2608,Human,1,drive_session_009,1.0000,1.0000,0.3699,0.6806,0.6584,0.0000,1.0000
18.8800,5.9462,Human,1,drive_session_009,1.0000,1.0000,0.4240,0.6296,0.6247,0.0000,1.0000
19.0000,6.2735,Human,1,drive_session_009,1.0000,1.0000,0.4244,0.6411,0.6055,-1.0000,1.0000
19.1200,5.8668,Human,1,drive_session_009,1.0000,0.6264,0.3820,0.7780,0.5971,-1.0000,1.0000
19.2400,5.9047,Human,1,drive_session_009,1.0000,0.6531,0.3983,0.7499,0.5792,0.0000,1.0000
19.3600,5.9732,Human,1,drive_session_009,1.0000,0.7279,0.4162,0.7108,0.5626,0.0000,1.0000
19.4800,6.0128,Human,1,drive_session_009,1.0000,0.7958,0.4288,0.6721,0.5508,0.0000,1.0000
19.6000,6.5014,Human,1,drive_session_009,1.0000,0.5962,0.4036,0.7569,0.5820,-1.0000,1.0000
19.7200,6.0063,Human,1,drive_session_009,1.0000,0.5093,0.3887,0.8354,0.6148,0.0000,1.0000
19.8400,6.0495,Human,1,drive_session_009,1.0000,0.5289,0.3849,0.8120,0.5973,0.0000,1.0000
19.9600,6.0713,Human,1,drive_session_009,1.0000,0.5404,0.3768,0.7978,0.5870,0.0000,1.0000
20.0800,5.7778,Human,1,drive_session_009,1.0000,0.4832,0.3657,0.8695,0.6006,-1.0000,1.0000
20.2000,6.7520,Human,1,drive_session_009,1.0000,0.4322,0.3538,0.9245,0.6197,0.0000,1.0000
20.3200,6.1849,Human,1,drive_session_009,1.0000,0.4356,0.3515,0.9031,0.6174,0.0000,1.0000
20.4400,6.1728,Human,1,drive_session_009,1.0000,0.4538,0.3457,0.8873,0.6202,0.0000,1.0000
20.5600,6.1613,Human,1,drive_session_009,1.0000,0.4685,0.3375,0.8711,0.6261,0.0000,1.0000
20.6800,6.1192,Human,1,drive_session_009,1.0000,0.4141,0.3157,0.9430,0.6602,-1.0000,1.0000
20.8000,5.9910,Human,1,drive_session_009,1.0000,0.3222,0.2805,1.0000,0.7224,0.0000,1.0000
20.9200,6.2686,Human,1,drive_session_009,1.0000,0.3209,0.2635,1.0000,0.7218,0.0000,1.0000
21.0400,6.2131,Human,1,drive_session_009,1.0000,0.3143,0.2572,1.0000,0.7270,0.0000,1.0000
21.1600,6.1938,Human,1,drive_session_009,1.0000,0.3091,0.2512,1.0000,0.7348,0.0000,1.0000
21.2800,6.1773,Human,1,drive_session_009,1.0000,0.2994,0.2417,1.0000,0.7408,0.0000,1.0000
21.4000,6.6610,Human,1,drive_session_009,1.0000,0.2887,0.2309,1.0000,0.7480,0.0000,1.0000
21.5200,6.1652,Human,1,drive_session_009,1.0000,0.3742,0.2569,0.9774,0.7163,1.0000,1.0000
21.6400,6.1324,Human,1,drive_session_009,1.0000,0.3965,0.2612,0.9363,0.7124,0.0000,1.0000
21.7600,6.1335,Human,1,drive_session_009,1.0000,0.3959,0.2597,0.9407,0.7140,0.0000,1.0000
21.8800,6.8650,Human,1,drive_session_009,1.0000,0.3999,0.2609,0.9395,0.7113,0.0000,1.0000
22.0000,6.3180,Human,1,drive_session_009,1.0000,0.4059,0.2626,0.9389,0.7081,0.0000,1.0000
22.1200,6.2431,Human,1,drive_session_009,1.0000,0.4900,0.2879,0.8513,0.6929,1.0000,1.0000
22.2400,6.1330,Human,1,drive_session_009,1.0000,0.6494,0.3309,0.7470,0.6792,0.0000,1.0000
22.3600,6.4486,Human,1,drive_session_009,1.0000,0.6604,0.3417,0.7371,0.6702,0.0000,1.0000
22.4800,6.2621,Human,1,drive_session_009,1.0000,0.6532,0.3633,0.7172,0.6508,0.0000,1.0000
22.6000,6.2211,Human,1,drive_session_009,1.0000,0.6517,0.3812,0.7007,0.6327,0.0000,1.0000
22.7200,6.1984,Human,1,drive_session_009,1.0000,0.6550,0.3994,0.6923,0.6122,0.0000,1.0000
22.8400,6.1803,Human,1,drive_session_009,1.0000,0.6574,0.4185,0.6943,0.5914,0.0000,1.0000
22.9600,6.1660,Human,1,drive_session_009,1.0000,0.6651,0.4363,0.6949,0.5689,0.0000,1.0000
23.0800,6.1547,Human,1,drive_session_009,1.0000,0.6682,0.4507,0.6937,0.5504,0.0000,1.0000
23.2000,5.5476,Human,1,drive_session_009,1.0000,0.6732,0.4515,0.6924,0.5347,0.0000,1.0000
23.3200,5.6989,Human,1,drive_session_009,1.0000,0.6774,0.4557,0.6900,0.5136,0.0000,1.0000
23.4400,5.7726,Human,1,drive_session_009,1.0000,0.6750,0.4578,0.6945,0.4976,0.0000,1.0000
23.5600,5.8468,Human,1,drive_session_009,1.0000,0.6782,0.4604,0.7268,0.4928,0.0000,1.0000
23.6800,4.9376,Human,1,drive_session_009,1.0000,0.6854,0.4642,0.7583,0.4931,0.0000,1.0000
23.8000,5.5220,Human,1,drive_session_009,1.0000,0.6656,0.4696,0.7891,0.4929,0.0000,1.0000
23.9200,5.6155,Human,1,drive_session_009,1.0000,0.6499,0.4717,0.8205,0.4916,0.0000,1.0000
24.0400,5.7238,Human,1,drive_session_009,1.0000,0.6316,0.4747,0.8536,0.4902,0.0000,1.0000
24.1600,5.8086,Human,1,drive_session_009,1.0000,0.6113,0.4786,0.8864,0.4883,0.0000,1.0000
24.2800,5.8749,Human,1,drive_session_009,1.0000,0.5894,0.4774,0.9197,0.4889,0.0000,1.0000
24.4000,5.9269,Human,1,drive_session_009,1.0000,0.5694,0.4793,1.0000,0.5059,0.0000,1.0000
24.5200,6.5283,Human,1,drive_session_009,1.0000,0.5465,0.4836,1.0000,0.5239,0.0000,1.0000
24.6400,7.0517,Human,1,drive_session_009,1.0000,0.5241,0.4668,1.0000,0.5434,0.0000,1.0000
24.7600,6.3920,Human,1,drive_session_009,1.0000,0.4992,0.4475,1.0000,0.5640,0.0000,1.0000
24.8800,6.2524,Human,1,drive_session_009,1.0000,0.5803,0.4495,1.0000,0.5318,1.0000,1.0000
25.0000,5.8855,Human,1,drive_session_009,1.0000,0.6687,0.4710,1.0000,0.5097,0.0000,1.0000
25.1200,6.5075,Human,1,drive_session_009,1.0000,0.6373,0.4626,1.0000,0.5165,0.0000,1.0000
25.2400,6.1867,Human,1,drive_session_009,1.0000,0.6112,0.4581,1.0000,0.5194,0.0000,1.0000
25.3600,6.1742,Human,1,drive_session_009,1.0000,0.5872,0.4582,1.0000,0.5167,0.0000,1.0000
25.4800,5.9214,Human,1,drive_session_009,1.0000,0.5687,0.4605,1.0000,0.5133,0.0000,1.0000
25.6000,6.2962,Human,1,drive_session_009,1.0000,0.7236,0.4949,1.0000,0.4836,1.0000,1.0000
25.7200,5.9475,Human,1,drive_session_009,0.9873,0.9700,0.5480,1.0000,0.4680,0.0000,1.0000
25.8400,6.3610,Human,1,drive_session_009,0.9116,0.9592,0.5494,1.0000,0.4451,0.0000,1.0000
25.9600,6.7820,Human,1,drive_session_009,0.8939,0.8597,0.6245,1.0000,0.4221,1.0000,1.0000
26.0800,5.9873,Human,1,drive_session_009,0.8635,0.7742,0.6815,1.0000,0.3909,0.0000,1.0000
26.2000,6.8618,Human,1,drive_session_009,0.7740,0.6939,0.7089,1.0000,0.4574,0.0000,1.0000
26.3200,6.2673,Human,1,drive_session_009,0.6958,0.6239,0.7406,1.0000,0.5928,1.0000,1.0000
26.4400,6.2091,Human,1,drive_session_009,0.7940,0.5673,0.8108,1.0000,0.4741,1.0000,1.0000
26.5600,6.3450,Human,1,drive_session_009,1.0000,0.5571,0.6325,1.0000,0.4185,1.0000,1.0000
26.6800,5.9397,Human,1,drive_session_009,1.0000,0.5264,0.5570,1.0000,0.4467,0.0000,1.0000
26.8000,5.8199,Human,1,drive_session_009,1.0000,0.5273,0.5027,0.9747,0.4492,1.0000,1.0000
26.9200,5.4798,Human,1,drive_session_009,1.0000,0.6411,0.4914,0.6341,0.4107,1.0000,1.0000
27.0400,5.1840,Human,1,drive_session_009,1.0000,0.6808,0.4814,0.5906,0.4176,0.0000,1.0000
27.1600,5.5832,Human,1,drive_session_009,1.0000,0.6580,0.4652,0.6134,0.4338,0.0000,1.0000
27.2800,5.7090,Human,1,drive_session_009,1.0000,0.6445,0.4558,0.6268,0.4432,0.0000,1.0000
27.4000,5.8017,Human,1,drive_session_009,1.0000,0.6356,0.4494,0.6358,0.4496,0.0000,1.0000
27.5200,5.2431,Human,1,drive_session_009,1.0000,0.7192,0.4658,0.5693,0.4364,0.0000,1.0000
27.6400,6.7110,Human,1,drive_session_009,1.0000,0.7189,0.4657,0.5695,0.4365,0.0000,1.0000
27.7600,6.0670,Human,1,drive_session_009,1.0000,0.7222,0.4678,0.5667,0.4344,0.0000,1.0000
27.8800,6.0778,Human,1,drive_session_009,1.0000,0.7279,0.4715,0.5619,0.4307,0.0000,1.0000
28.0000,6.0859,Human,1,drive_session_009,1.0000,0.7351,0.4762,0.5558,0.4260,0.0000,1.0000
28.1200,6.0921,Human,1,drive_session_009,1.0000,0.7429,0.4812,0.5492,0.4210,0.0000,1.0000
28.2400,6.0969,Human,1,drive_session_009,1.0000,0.7517,0.4869,0.5418,0.4153,0.0000,1.0000
28.3600,6.1006,Human,1,drive_session_009,1.0000,0.7606,0.4927,0.5342,0.4095,0.0000,1.0000
28.4800,6.1035,Human,1,drive_session_009,1.0000,0.7700,0.4987,0.5263,0.4034,0.0000,1.0000
28.6000,6.1058,Human,1,drive_session_009,1.0000,0.7793,0.5047,0.5185,0.3974,0.0000,1.0000
28.7200,6.1076,Human,1,drive_session_009,1.0000,0.7886,0.5108,0.5106,0.3914,0.0000,1.0000
28.8400,6.1090,Human,1,drive_session_009,1.0000,0.7974,0.5165,0.5032,0.3857,0.0000,1.0000
28.9600,6.1101,Human,1,drive_session_009,1.0000,0.8070,0.5227,0.4951,0.3795,0.0000,1.0000
29.0800,6.1109,Human,1,drive_session_009,1.0000,0.8164,0.5288,0.4871,0.3734,0.0000,1.0000
29.2000,6.1116,Human,1,drive_session_009,1.0000,0.8265,0.5353,0.4786,0.3668,0.0000,1.0000
29.3200,6.1121,Human,1,drive_session_009,1.0000,0.8357,0.5413,0.4708,0.3609,0.0000,1.0000
29.4400,6.0397,Human,1,drive_session_009,1.0000,0.6665,0.5108,0.6041,0.3913,0.0000,1.0000
29.5600,6.0642,Human,1,drive_session_009,1.0000,0.6695,0.5131,0.6006,0.3890,0.0000,1.0000
29.6800,6.0783,Human,1,drive_session_009,1.0000,0.6684,0.5123,0.6019,0.3899,0.0000,1.0000
29.8000,6.0873,Human,1,drive_session_009,1.0000,0.6650,0.5097,0.6059,0.3925,0.0000,1.0000
29.9200,6.0936,Human,1,drive_session_009,1.0000,0.6595,0.5055,0.6123,0.3966,0.0000,1.0000
30.0400,6.0982,Human,1,drive_session_009,1.0000,0.6530,0.5005,0.6200,0.4016,0.0000,1.0000
30.1600,6.1017,Human,1,drive_session_009,1.0000,0.6466,0.4956,0.6277,0.4066,0.0000,1.0000
30.2800,6.1044,Human,1,drive_session_009,1.0000,0.6388,0.4896,0.6369,0.4125,0.0000,1.0000
30.4000,6.1065,Human,1,drive_session_009,1.0000,0.6314,0.4839,0.6457,0.4182,0.0000,1.0000
30.5200,6.1081,Human,1,drive_session_009,1.0000,0.6238,0.4781,0.6547,0.4241,0.0000,1.0000
30.6400,6.1094,Human,1,drive_session_009,1.0000,0.6157,0.4719,0.6642,0.4302,0.0000,1.0000
30.7600,6.1104,Human,1,drive_session_009,1.0000,0.6073,0.4655,0.6742,0.4367,0.0000,1.0000
30.8800,6.1112,Human,1,drive_session_009,1.0000,0.5994,0.4594,0.6835,0.4427,0.0000,1.0000
31.0000,6.1118,Human,1,drive_session_009,1.0000,0.5914,0.4532,0.6930,0.4489,0.0000,1.0000
31.1200,6.1123,Human,1,drive_session_009,1.0000,0.5842,0.4477,0.7015,0.4544,0.0000,1.0000
31.2400,6.1126,Human,1,drive_session_009,1.0000,0.5758,0.4413,0.7114,0.4608,0.0000,1.0000
31.3600,6.1129,Human,1,drive_session_009,1.0000,0.5680,0.4353,0.7207,0.4668,0.0000,1.0000
31.4800,6.1132,Human,1,drive_session_009,1.0000,0.5598,0.4291,0.7304,0.4731,0.0000,1.0000
31.6000,6.1133,Human,1,drive_session_009,1.0000,0.5518,0.4229,0.7399,0.4793,0.0000,1.0000
31.7200,6.1135,Human,1,drive_session_009,1.0000,0.5437,0.4167,0.7494,0.4854,0.0000,1.0000
31.8400,6.1136,Human,1,drive_session_009,1.0000,0.5352,0.4102,0.7858,0.4919,0.0000,1.0000
31.9600,6.1137,Human,1,drive_session_009,1.0000,0.5277,0.4044,0.7947,0.4977,0.0000,1.0000
32.0800,6.1137,Human,1,drive_session_009,1.0000,0.5196,0.3983,0.8043,0.5039,0.0000,1.0000
32.2000,6.1138,Human,1,drive_session_009,1.0000,0.5121,0.3925,0.8131,0.5097,0.0000,1.0000
32.3200,6.1138,Human,1,drive_session_009,1.0000,0.5033,0.3857,0.8236,0.5164,0.0000,1.0000
32.4400,6.1139,Human,1,drive_session_009,1.0000,0.4956,0.3798,0.8327,0.5223,0.0000,1.0000
32.5600,6.1139,Human,1,drive_session_009,1.0000,0.4877,0.3738,0.8421,0.5284,0.0000,1.0000
32.6800,6.1139,Human,1,drive_session_009,1.0000,0.4790,0.3671,0.8523,0.5521,0.0000,1.0000
32.8000,6.1139,Human,1,drive_session_009,1.0000,0.4714,0.3613,0.8613,0.5579,0.0000,1.0000
32.9200,6.1139,Human,1,drive_session_009,1.0000,0.4635,0.3553,0.8706,0.5640,0.0000,1.0000
33.0400,6.1139,Human,1,drive_session_009,1.0000,0.4550,0.3488,0.8807,0.5705,0.0000,1.0000
33.1600,6.1139,Human,1,drive_session_009,1.0000,0.4476,0.3430,0.8895,0.5762,0.0000,1.0000
33.2800,6.1139,Human,1,drive_session_009,1.0000,1.0000,0.3366,0.8995,0.5826,0.0000,1.0000
33.4000,6.0057,Human,1,drive_session_009,1.0000,0.3223,0.2967,1.0000,0.6602,-1.0000,1.0000
33.5200,5.9674,Human,1,drive_session_009,1.0000,1.0000,0.2742,1.0000,0.7109,0.0000,1.0000
33.6400,6.0102,Human,1,drive_session_009,1.0000,1.0000,0.2555,1.0000,0.7297,0.0000,1.0000
33.7600,6.4749,Human,1,drive_session_009,1.0000,1.0000,0.2334,1.0000,0.7518,0.0000,1.0000
33.8800,6.0490,Human,1,drive_session_009,1.0000,1.0000,0.1813,0.9022,0.9184,-1.0000,1.0000
34.0000,2.3417,Human,1,drive_session_009,1.0000,1.0000,0.1434,0.8713,1.0000,-1.0000,1.0000
35.5600,-0.4793,Human,1,drive_session_009,1.0000,1.0000,0.1583,0.8587,1.0000,0.0000,-1.0000
35.6800,-1.7034,Human,1,drive_session_009,1.0000,1.0000,0.1473,0.8673,1.0000,0.0000,-1.0000
35.8000,-2.7648,Human,1,drive_session_009,1.0000,1.0000,0.1825,0.9133,1.0000,1.0000,-1.0000
35.9200,-3.3964,Human,1,drive_session_009,1.0000,0.1192,0.3435,1.0000,0.9945,1.0000,-1.0000
36.0400,-3.8942,Human,1,drive_session_009,0.1413,0.1741,0.9564,1.0000,1.0000,0.0000,-1.0000
36.1600,-2.5868,Human,1,drive_session_009,0.1822,0.2245,1.0000,1.0000,1.0000,0.0000,0.0000
36.2800,-0.7636,Human,1,drive_session_009,0.2006,0.2472,1.0000,1.0000,1.0000,0.0000,0.0000
36.9800,1.3218,Human,1,drive_session_009,1.0000,0.2268,0.7348,1.0000,1.0000,1.0000,1.0000
37.1000,2.3137,Human,1,drive_session_009,1.0000,0.2034,0.3929,0.9845,1.0000,1.0000,1.0000
37.2200,3.0343,Human,1,drive_session_009,1.0000,1.0000,0.2840,0.8874,1.0000,1.0000,1.0000
37.3400,3.5287,Human,1,drive_session_009,0.9523,1.0000,0.2767,0.8436,0.8274,1.0000,1.0000
37.4600,4.2142,Human,1,drive_session_009,0.8796,1.0000,0.5100,0.8153,0.8103,0.0000,1.0000
37.5800,4.4589,Human,1,drive_session_009,0.8288,1.0000,0.7296,0.7699,0.8444,-1.0000,1.0000
37.7000,5.0239,Human,1,drive_session_009,0.8712,1.0000,0.4414,0.7209,1.0000,-1.0000,1.0000
37.8200,5.0979,Human,1,drive_session_009,0.9639,1.0000,0.3713,0.7131,0.8585,0.0000,1.0000
37.9400,5.6701,Human,1,drive_session_009,0.8912,1.0000,0.4586,0.6669,0.8077,0.0000,1.0000
38.0600,5.8014,Human,1,drive_session_009,0.8182,1.0000,0.5472,0.6221,0.7528,0.0000,1.0000
38.1800,5.8285,Human,1,drive_session_009,0.8216,1.0000,0.5586,0.5832,0.6857,-1.0000,1.0000
38.3000,6.1151,Human,1,drive_session_009,0.9917,1.0000,0.4684,0.5928,0.6222,-1.0000,1.0000
38.4200,5.7470,Human,1,drive_session_009,1.0000,1.0000,0.4693,0.5884,0.5946,0.0000,1.0000
38.5400,5.8545,Human,1,drive_session_009,0.9698,1.0000,0.5167,0.5428,0.5495,0.0000,1.0000
38.6600,5.9215,Human,1,drive_session_009,0.8856,1.0000,0.5579,0.5030,0.5088,0.0000,1.0000
38.7800,5.7812,Human,1,drive_session_009,1.0000,1.0000,0.5119,0.5659,0.4873,-1.0000,1.0000
38.9000,5.5091,Human,1,drive_session_009,1.0000,0.7573,0.4721,0.6616,0.5077,-1.0000,1.0000
39.0200,5.3258,Human,1,drive_session_009,1.0000,0.5634,0.4575,0.7913,0.5523,0.0000,1.0000
39.1400,6.1226,Human,1,drive_session_009,1.0000,0.5962,0.4614,0.7551,0.5457,0.0000,1.0000
39.2600,5.8642,Human,1,drive_session_009,1.0000,0.6165,0.4570,0.7313,0.5384,0.0000,1.0000
39.3800,5.9266,Human,1,drive_session_009,1.0000,0.6281,0.4491,0.7169,0.5282,0.0000,1.0000
39.5000,5.9705,Human,1,drive_session_009,1.0000,0.6470,0.4441,0.7066,0.5188,0.0000,1.0000
39.6200,6.0483,Human,1,drive_session_009,1.0000,0.6872,0.4492,0.6969,0.5169,-1.0000,1.0000
39.7400,6.0745,Human,1,drive_session_009,1.0000,0.5627,0.4272,0.7972,0.5416,0.0000,1.0000
39.8600,6.0649,Human,1,drive_session_009,1.0000,0.5870,0.4262,0.7759,0.5398,0.0000,1.0000
39.9800,6.0776,Human,1,drive_session_009,1.0000,0.6107,0.4226,0.7585,0.5390,0.0000,1.0000
40.1000,6.0863,Human,1,drive_session_009,1.0000,0.6310,0.4163,0.7437,0.5428,0.0000,1.0000
40.2200,6.0926,Human,1,drive_session_009,1.0000,0.6554,0.4086,0.7280,0.5478,0.0000,1.0000
40.3400,6.0974,Human,1,drive_session_009,1.0000,0.6757,0.4084,0.7114,0.5515,0.0000,1.0000
40.4600,6.6249,Human,1,drive_session_009,1.0000,0.6971,0.4186,0.6933,0.5585,0.0000,1.0000
40.5800,6.2994,Human,1,drive_session_009,1.0000,0.7180,0.4291,0.6783,0.5507,0.0000,1.0000
40.7000,6.2581,Human,1,drive_session_009,1.0000,0.7368,0.4408,0.6618,0.5418,0.0000,1.0000
40.8200,6.2268,Human,1,drive_session_009,1.0000,0.7579,0.4504,0.6478,0.5320,-1.0000,1.0000
40.9400,6.1601,Human,1,drive_session_009,1.0000,0.5218,0.4032,0.8913,0.5726,0.0000,1.0000
41.0600,6.2796,Human,1,drive_session_009,1.0000,0.5292,0.4111,0.8789,0.5647,0.0000,1.0000
41.1800,6.2028,Human,1,drive_session_009,1.0000,0.5317,0.4120,0.8776,0.5621,0.0000,1.0000
41.3000,5.7661,Human,1,drive_session_009,1.0000,0.5290,0.4101,0.8837,0.5642,0.0000,1.0000
41.4200,7.1203,Human,1,drive_session_009,1.0000,0.5256,0.4057,0.8933,0.5675,1.0000,1.0000
41.5400,6.2209,Human,1,drive_session_009,1.0000,0.6695,0.4362,0.7046,0.5344,0.0000,1.0000
41.6600,6.2019,Human,1,drive_session_009,1.0000,0.6650,0.4360,0.7087,0.5362,0.0000,1.0000
41.7800,6.1846,Human,1,drive_session_009,1.0000,0.6668,0.4372,0.7093,0.5350,0.0000,1.0000
41.9000,6.8934,Human,1,drive_session_009,1.0000,0.6667,0.4416,0.7094,0.5320,0.0000,1.0000
42.0200,6.3479,Human,1,drive_session_009,1.0000,0.6575,0.4470,0.7209,0.5299,0.0000,1.0000
42.1400,6.2969,Human,1,drive_session_009,1.0000,0.6383,0.4532,0.7521,0.5238,0.0000,1.0000
42.2600,6.2572,Human,1,drive_session_009,1.0000,0.6236,0.4558,0.7800,0.5175,0.0000,1.0000
42.3800,6.2261,Human,1,drive_session_009,1.0000,0.6068,0.4607,0.8065,0.5144,0.0000,1.0000
42.5000,6.2017,Human,1,drive_session_009,1.0000,0.5910,0.4638,0.8305,0.5114,0.0000,1.0000
42.6200,6.3413,Human,1,drive_session_009,1.0000,0.5770,0.4659,0.9060,0.5064,0.0000,1.0000
42.7400,6.9223,Human,1,drive_session_009,1.0000,0.5630,0.4629,1.0000,0.5030,0.0000,1.0000
42.8600,6.5657,Human,1,drive_session_009,1.0000,0.5461,0.4482,1.0000,0.5182,0.0000,1.0000
42.9800,6.4673,Human,1,drive_session_009,1.0000,0.5306,0.4352,1.0000,0.5340,0.0000,1.0000
43.1000,5.7947,Human,1,drive_session_009,1.0000,0.6831,0.4637,0.7560,0.4934,0.0000,1.0000
43.2200,7.1427,Human,1,drive_session_009,1.0000,0.6505,0.4581,0.8145,0.5047,0.0000,1.0000
43.3400,6.2978,Human,1,drive_session_009,1.0000,0.6214,0.4531,0.8695,0.5111,0.0000,1.0000
